### name of eos: 1D/NS/Microscopic/Bombaci/with_crust 
### link: https://compose.obspm.fr/eos/121 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV] 
n	mu	p	e
0.073174	0.9535195857883156	0.0003149590647275406	0.06945788310574667
0.075959	0.9537854581812779	0.0003352377298874586	0.07211335188810424
0.08	0.9546673750000001	0.00051039	0.07586300000000001
0.085701	0.9557394896208912	0.00059983	0.08130799999999999
0.091402	0.9568780770661475	0.00070057	0.08676000000000002
0.097103	0.9580797709648519	0.00081342	0.09221900000000001
0.1028	0.9593695525291827	0.00093919	0.09768399999999998
0.1085	0.9607253456221198	0.0010787	0.10316
0.11421	0.962023465545924	0.0012327	0.10863999999999999
0.11991	0.9634884496705863	0.0014019	0.11413000000000001
0.12561	0.9649263593662927	0.0015844	0.11962000000000002
0.13131	0.9664953164267762	0.0017805	0.12513
0.1370099999999999	0.9680475877673161	0.0019921999999999987	0.1306399999999999
0.14271	0.9697309228505359	0.0022203	0.13616999999999996
0.1484099999999999	0.9714021966174785	0.0024657999999999985	0.14169999999999988
0.15411	0.9731315294270326	0.0027293	0.14724
0.15981	0.9749802890932983	0.0030116	0.15280000000000002
0.1655099999999999	0.9768195275209959	0.0033133999999999985	0.15835999999999992
0.17121	0.9787121079376205	0.0036353000000000006	0.16393000000000002
0.1769199999999999	0.980659054940086	0.003978199999999999	0.16951999999999992
0.18262	0.9826552403898807	0.0043425	0.17511000000000002
0.1883199999999999	0.9847546728971963	0.004728999999999998	0.18071999999999994
0.19402	0.9868998041439028	0.0051383	0.18634000000000003
0.19972	0.9891397957139996	0.0055709999999999996	0.19197999999999998
0.2054199999999999	0.9913723103884724	0.006027699999999998	0.1976199999999999
0.21112	0.9936960022735886	0.006509100000000001	0.20328000000000002
0.21682	0.9960603265381421	0.0070158	0.20895
0.22252	0.9985088980765774	0.007548200000000001	0.21464
0.22822	1.000995092454649	0.0081071	0.22033999999999998
0.23393	1.0034753986235199	0.008693	0.22604999999999997
0.23963	1.0060781204356717	0.0093065	0.23178
0.2453299999999999	1.0087151999347819	0.009948099999999996	0.23751999999999993
0.2510299999999999	1.0114249292913198	0.010617999999999999	0.2432799999999999
0.25673	1.0141705293499006	0.011318	0.24905
0.26243	1.0169835765728004	0.012047	0.25484
0.2681299999999999	1.01986722858315	0.012806999999999995	0.26064999999999994
0.27383	1.0227805572800643	0.013598000000000002	0.26647000000000004
0.27953	1.025757521554037	0.01442	0.27231
0.2852299999999999	1.0287978122918349	0.015273999999999994	0.2781699999999999
0.29093	1.031866772075757	0.016161000000000005	0.28404
0.29664	1.0349615695792882	0.017081	0.2899300000000001
0.30234	1.0381491036581332	0.018033999999999998	0.29584
0.3080399999999999	1.0413939748084664	0.019020999999999996	0.3017699999999999
0.31374	1.0446643717728055	0.020043	0.30771
0.31944	1.0480215376909594	0.0211	0.31368
0.3251399999999999	1.051402472780956	0.022192999999999994	0.3196599999999999
0.33084	1.0548664006770643	0.023322	0.32567
0.33654	1.0583496761157665	0.024487000000000002	0.33169
0.3422399999999999	1.0619126928471248	0.025688999999999993	0.3377399999999999
0.34794	1.065496924757142	0.026928999999999995	0.3438
0.35364	1.0691324510801945	0.028207999999999993	0.34987999999999997
0.35935	1.072809238903576	0.029523999999999998	0.35599000000000003
0.3650499999999999	1.0765648541295714	0.03087999999999999	0.3621199999999999
0.37075	1.0803398516520566	0.032276000000000006	0.3682599999999999
0.37645	1.0841838225527958	0.03371099999999999	0.37443
0.3821499999999999	1.08809891403899	0.03518699999999999	0.38062999999999986
0.3878499999999999	1.0920304241330412	0.036703999999999994	0.3868399999999999
0.39355	1.0960309998729512	0.038263	0.39308
0.3992499999999999	1.1000701314965562	0.039862999999999996	0.39933999999999986
0.4049499999999999	1.1041511297691071	0.041506	0.40561999999999987
0.41065	1.1082966029465482	0.043192	0.41193
0.41636	1.11245316552983	0.044921	0.41825999999999997
0.4220599999999999	1.1166753542150407	0.046693999999999986	0.4246099999999999
0.4277599999999999	1.1209580138395363	0.048511	0.43099
0.43346	1.1252779956628063	0.050372999999999994	0.43739
0.4391599999999999	1.1296588942526642	0.05228099999999999	0.4438199999999998
0.4448599999999999	1.1340736411455288	0.054234	0.45026999999999995
0.45056	1.1385453657670452	0.056233000000000005	0.45674999999999993
0.45626	1.1430522070749134	0.058279000000000004	0.46325
0.4619599999999999	1.1476166767685516	0.06037299999999998	0.46978000000000003
0.46766	1.1522323910533292	0.062513	0.47634
0.47336	1.1568827108331927	0.064702	0.48292000000000007
0.47907	1.1615609409898342	0.066939	0.48952999999999997
0.4847699999999999	1.1663159849000557	0.069225	0.49616999999999994
0.49047	1.1711032275164637	0.07156100000000001	0.5028299999999999
0.49617	1.175941713525606	0.073947	0.50952
0.50187	1.180827704385598	0.076382	0.51624
0.5075699999999999	1.185745808459917	0.07886899999999998	0.5229799999999999
0.51327	1.1907319734252926	0.081407	0.5297599999999999
0.51897	1.1957454188103356	0.083996	0.5365599999999999
0.5246699999999999	1.20080812701317	0.08663799999999998	0.5433899999999998
0.53037	1.2059166242434527	0.089332	0.55025
0.53607	1.211073180741321	0.09208	0.55714
0.54178	1.2162519842002286	0.09488100000000001	0.5640599999999999
0.5474799999999999	1.221498502228392	0.09773599999999999	0.5710099999999999
0.55318	1.2267797100401314	0.10064000000000002	0.5779899999999999
0.55888	1.2321249642141425	0.10360999999999998	0.585
0.5645799999999999	1.2374862729816856	0.10662999999999996	0.5920299999999998
0.57028	1.2429157606789647	0.1097	0.59911
0.57598	1.248394041459773	0.11284000000000001	0.60621
0.5816799999999999	1.2538852977582176	0.11601999999999998	0.6133399999999998
0.58738	1.259440226088733	0.11926999999999997	0.6205
0.59308	1.2650401294934914	0.12257000000000001	0.6276999999999998
0.59879	1.2706625027138059	0.12593000000000001	0.6349299999999999
0.6044899999999999	1.2763486575460308	0.12934999999999997	0.64219
0.61019	1.2820760746652684	0.13283	0.6494800000000002
0.61589	1.2878598451022096	0.13637	0.6568099999999999
0.6215899999999999	1.2936662430219277	0.13996999999999998	0.6641599999999999
0.62729	1.2995265347765783	0.14362	0.6715599999999998
0.63299	1.3054234664054725	0.14734	0.67898
0.6386899999999999	1.3113717139770469	0.15111999999999998	0.6864399999999999
0.64439	1.317354397181831	0.15496000000000001	0.6939299999999999
0.65009	1.3234013751942042	0.15887	0.7014600000000001
0.6557899999999999	1.3294652251482943	0.16282999999999997	0.7090199999999998
0.6614999999999999	1.3355706727135301	0.16685999999999995	0.7166199999999999
0.6672	1.341726618705036	0.17095	0.7242500000000003
0.6729	1.3479417446871749	0.17511000000000002	0.7319199999999999
0.6785999999999999	1.3541850869437078	0.17933	0.7396199999999999
0.6843	1.3604705538506503	0.18361000000000002	0.74736
0.69	1.3667971014492755	0.18796000000000002	0.75513
0.6956999999999999	1.3731780940060372	0.19237999999999997	0.7629399999999998
0.7014	1.3795979469632165	0.19685999999999998	0.77079
0.7071	1.38605572054872	0.20141000000000003	0.7786699999999999
0.7127999999999999	1.392564534231201	0.20603	0.7865899999999999
0.7185	1.39910925539318	0.21071	0.79455
0.72421	1.4056696262133912	0.21546	0.80254
