### name of eos: /1D/NS/Skyrme/SLY4 
### link: https://compose.obspm.fr/eos/134 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV] 
n	mu	p	e
0.3311311	1.0376658931967	0.019975619371251	0.32362782927545475
0.3630781	1.0560342088536199	0.026356235034129	0.3570666590514465
0.3981072	1.07802050899632	0.034730167478256	0.3944375589008437
0.4365158	1.10429226088496	0.04570128359048	0.436339736103527
0.4786301	1.13563409558508	0.06005204344165	0.48349661729164645
0.5248075	1.1729675388410001	0.07879459804999998	0.5367875635902982
0.5754399	1.21737271503656	0.10323668017151999	0.5972881532318467
0.6309573	1.2701204803318	0.13507584354984	0.6663159453950158
0.691831	1.33268125457772	0.1764830440436	0.7455071609921585
0.7585776	1.4067609127145597	0.23024195599679995	0.8368953609440201
0.8317638	1.4943244618198799	0.29990449866510005	0.9430204941311582
0.9120108	1.59765974364268	0.39006537754056003	1.0670175633867958
1.0	1.71928986710812	0.5063933	1.21289656710812
1.01	1.7336546006391	0.520841446	1.2301497006454911
1.02	1.74812503527758	0.5355416159999999	1.2475459199831314
1.03	1.7626917753695597	0.5504737150000001	1.2650988136306465
1.04	1.7773525659580798	0.5656338479999999	1.2828128205964031
1.05	1.7921258225249799	0.58106958	1.3006625336512287
1.06	1.8070163368538	0.596798338	1.318638979065028
1.07	1.8219956401129198	0.612752406	1.3367829289208242
1.08	1.83706072569306	0.628925688	1.355099895748505
1.09	1.85225133721064	0.645421482	1.3735324755595975
1.1	1.86754154266062	0.6621789900000001	1.392116706926682
1.11	1.882912550735	0.6791503920000002	1.41088253931585
1.12	1.8983871928729998	0.6963967360000001	1.4297969200177598
1.13	1.9139783411206	0.7139616849999999	1.4488338404662777
1.14	1.9296437150347996	0.7317314579999998	1.4680623771396717
1.15	1.9454049246197997	0.74976481	1.4874508533127693
1.16	1.9612854590105997	0.76813634	1.5069547924522952
1.17	1.9772336421102	0.7866995759999998	1.5266637852689338
1.18	1.9932861169691998	0.8055598039999999	1.5465178140236557
1.19	2.0094447627184	0.8247310469999999	1.5665082206348961
1.2	2.0256635406532	0.8440764000000001	1.58671984878384
1.21	2.0420110390478	0.863806658	1.6070266992478381
