### name of eos: /2D/NM/Hempel_SchaffnerBielich/sfho_compose/with_electrons 
### link: https://compose.obspm.fr/eos/14 
### Number density nb [fm-3] 	 Chemical potential mu [MeV] 	 Pressure p [MeV/fm3] 	 Energy density e [MeV] 
n	mu	p	e
2.7542287e-05	0.9396699549673551	3.35599048886255e-09	2.5877303594499105e-05
3.0199517e-05	0.9396832743491087	3.74033943438276e-09	2.8374240678887193e-05
3.3113112e-05	0.9396969606405275	4.17338358703704e-09	3.111211732016234e-05
3.6307805e-05	0.9397110438607238	4.66198279603435e-09	3.411418335404557e-05
3.9810717e-05	0.9397255559737112	5.21404304649228e-09	3.740593412349059e-05
4.3651583e-05	0.939740530972964	5.838679469412859e-09	4.1015323106761e-05
4.7863009e-05	0.9397560049096044	6.546407056254471e-09	4.4973003713736185e-05
5.2480746e-05	0.9397720159205902	7.349355912361141e-09	4.931258710952409e-05
5.7543994e-05	0.9397886041911314	8.261523892107021e-09	5.407092827695074e-05
6.3095734e-05	0.9398058120016688	9.29906000319478e-09	5.92884384657081e-05
6.9183097e-05	0.9398236836527085	1.0480594409035958e-08	6.500943247463362e-05
7.5857758e-05	0.9398422654272399	1.18276088762835e-08	7.128249952007504e-05
8.3176377e-05	0.9398616055155695	1.336486759155585e-08	7.816091836059674e-05
9.1201084e-05	0.9398817539025741	1.512089622030572e-08	8.570311389151569e-05
0.0001	0.9399027622643479	1.7128538000000002e-08	9.39731476884348e-05
0.00010964782	0.9399246838178723	1.9425574014918802e-08	0.00010304126697080406
0.00012022644	0.9399475731706853	2.2055429809675197e-08	0.00011298449507914134
0.00013182567	0.9399714861611561	2.50679773167402e-08	0.0001238873029667734
0.00014454398	0.9399964796141966	2.8520430898216602e-08	0.00013584231191852663
0.00015848932	0.940022611237911	3.2478365259951594e-08	0.0001489510660744609
0.00017378008	0.9400499393229332	3.70168635603856e-08	0.00016332493679597408
0.00019054607	0.9400785225733066	4.22217945997991e-08	0.00017908604617315006
0.00020892961	0.9401084199091742	4.81912630011229e-08	0.00019636829426633888
0.00022908677	0.9401396901755136	5.5037225962774e-08	0.00021531852774514634
0.00025118864	0.9401723919542248	6.28872965315776e-08	0.00023609773720399707
0.00027542287	0.9402065832916546	7.188678198932309e-08	0.00025888250878109223
0.00030199517	0.9402423214449163	8.220090788882431e-08	0.0002838664387980633
0.00033113112	0.9402796625812254	9.401734365838079e-08	0.0003112618404400849
0.00036307805	0.9403186614396601	1.0754895399548098e-07	0.00034130151702012644
0.00039810717	0.9403593710492885	1.23036852181482e-07	0.0003742407711392307
0.00043651583	0.9404018422312003	1.4075376548079749e-07	0.00041035953692960067
0.00047863009	0.9404461232696586	1.6100769220784751e-07	0.00044996480492849996
0.00052480746	0.9404922593671529	1.8414591102568798e-07	0.000493393207877111
0.00057543994	0.9405402921464278	2.105593032525922e-07	0.0005410138899770702
0.00063095734	0.9405902590773495	2.406870122894614e-07	0.0005932316408850659
0.00069183097	0.9406421928004187	2.7502147617457057e-07	0.0006504903791918662
0.00075857758	0.9406961206569864	3.1411369318457425e-07	0.0007132768730301803
0.00083176377	0.9407520636933168	3.585788841584328e-07	0.0007821249042486749
0.00091201084	0.9408100362847598	4.091023349982036e-07	0.000857619849137496
0.001	0.9408700451022295	4.6644557e-07	0.0009404035995322296
0.0010964782	0.9409320888303339	5.31452610856228e-07	0.0010311800704720683
0.0012022644	0.9409961569459416	6.05056415046888e-07	0.0011307211236178713
0.0013182567	0.941062229530267	6.88285472595198e-07	0.0012398733037226172
0.0014454398	0.9411302764232624	7.82270343049832e-07	0.0013595648881841354
0.0015848932	0.9412002572236176	8.882501290600079e-07	0.0014908136373829024
0.0017378008	0.9412721205371082	1.0075793888951439e-06	0.001634735864698188
0.0019054607	0.941345804728247	1.1417348260752721e-06	0.0017925557011934734
0.0020892961	0.9414212375444586	1.292322507061645e-06	0.0019656153975517493
0.0022908677	0.9414983376193837	1.461085981410055e-06	0.0021553870452745314
0.0025118864	0.9415770154124448	1.6499157019633922e-06	0.002363484583865147
0.0027542287	0.941657175463802	1.8608616530374608e-06	0.0025916783565703015
0.0030199517	0.9417387193070067	2.096149501753578e-06	0.002841909296825264
0.0033113112	0.9418215496030883	2.358204510357456e-06	0.0031163060410917044
0.0036307805	0.9419055750262955	2.649685262257365e-06	0.003417202709384503
0.0039810717	0.9419907174047907	2.973533674102713e-06	0.0037471590530488066
0.0043651583	0.9420769203646527	3.333047656240513e-06	0.004108981840511962
0.0047863009	0.9421641600409222	3.7319870778563584e-06	0.0045057491800737535
0.0052480746	0.9422524585133845	4.174726417197912e-06	0.0049408364678944485
0.0057543994	0.9423419007187473	4.6664726494359995e-06	0.005417945195441382
0.0063095734	0.9424326538056865	5.213573432350114e-06	0.005941134430311418
0.0069183097	0.9425249916575016	5.823948502865796e-06	0.006514855843773646
0.0075857758	0.9426193230790761	6.507685950166064e-06	0.007143991163675471
0.0083176377	0.9427162257151877	7.27786145581578e-06	0.007833894157954538
0.0091201084	0.942816485324338	8.151650564280964e-06	0.00859043689690069
0.01	0.9429211409718482	9.1518249e-06	0.009420059584818482
0.010964782	0.9430315371757336	1.030874790886236e-05	0.010329826476347953
0.012022644	0.9431493819718443	1.1663008966857842e-05	0.011327486249300644
0.013182567	0.9432768123076121	1.3268873266149001e-05	0.01242154090452537
0.014454398	0.9434164644154964	1.5198744570287603e-05	0.013621318311844134
0.015848932	0.9435715497298631	1.7548888446319998e-05	0.0149370524403569
0.017378008	0.9437459329648666	2.0446686164672e-05	0.016379977686866245
0.019054607	0.9439442103802425	2.40597149189826e-05	0.017962426243801857
0.020892961	0.9441717833492748	2.8606938881246203e-05	0.0196979373079356
0.022908677	0.9444349205580221	3.43723416224067e-05	0.02160138220096198
0.025118864	0.9447408025407156	4.17211193874128e-05	0.023689094614883676
0.027542287	0.9450975360551077	5.1118633400349796e-05	0.025979028947622277
0.030199517	0.9455141283383833	6.315184379256969e-05	0.028490918148702617
0.033113112	0.9460004048951894	7.855286471476319e-05	0.031246464494624995
0.036307805	0.94656685785179	9.8223606528354e-05	0.034269541287817146
0.039810717	0.9472244102191174	0.0001232600947581312	0.03758642283596706
0.043651583	0.9479840877965546	0.0001549743555674642	0.041226031735563134
0.047863009	0.9488565995620472	0.00019491133976177587	0.04522022062478588
0.052480746	0.9498518448700796	0.00024485838274150383	0.04960407502551655
0.057543994	0.9509783912412526	0.0003068455680570112	0.05441624927165928
0.063095734	0.9522430001636502	0.0003831378849860042	0.059699333156701624
0.069183097	0.9536503309418438	0.00047622537653744694	0.06550025797309424
0.075857758	0.9552029842927218	0.0005888261462152475	0.07187073067713984
0.083176377	0.9569021290355797	0.0007239313696600637	0.07886772086710596
0.091201084	0.9587489819075461	0.0008849418840231632	0.08655400454984143
0.1	0.9607474383465613	0.0010759741999999998	0.09499876963465613
0.10964782	0.9629082009415277	0.00130245141057436	0.10427833368278609
0.12022644	0.965254685540098	0.00157213815722544	0.11447699637858003
0.13182567	0.9678308919876126	0.00189682967870475	0.12568812610425992
0.14454398	0.9707111530571714	0.00229493156402706	0.13801552192924565
0.15848932	0.9740111499137969	0.00279515631891408	0.15157520850334164
0.17378008	0.9778986410111666	0.0034414265308074406	0.16649787753600437
0.19054607	0.9826012633027131	0.0042987915561605305	0.1829320175432067
0.20892961	0.9884080082987893	0.005459740420265209	0.20104795927447758
0.22908677	0.9956618295664945	0.00705000743651446	0.22104294511116426
0.25118864	1.0047442150666284	0.009233224683643201	0.24314710824681066
0.27542287	1.016057576880334	0.0122149133949529	0.2676305805146743
0.30199517	1.030014511977149	0.01624787860338811	0.29481152904361807
0.33113112	1.0470416384603296	0.021642225690504238	0.3250658447394998
0.36307805	1.067600747062008	0.028783414704229397	0.3588389827175877
0.39810717	1.0922253549331364	0.03816148280601987	0.39666126224865667
0.43651583	1.1215672667439702	0.0504138461546535	0.43916802018892215
